24-06-2019;12-13;330
24-06-2019;13-14;328.95
24-06-2019;14-15;329.7
24-06-2019;15-16;327.16
24-06-2019;16-17;327.24
24-06-2019;17-18;328.36
24-06-2019;18-19;330.29
24-06-2019;19-20;334.99
24-06-2019;20-21;326.64
24-06-2019;21-22;347.58
24-06-2019;22-23;342.89
24-06-2019;23-00;318.97
25-06-2019;00-01;291.54
25-06-2019;01-02;305.33
25-06-2019;02-03;295.72
25-06-2019;03-04;293.03
25-06-2019;04-05;238.93
25-06-2019;05-06;255.32
25-06-2019;06-07;360.55
25-06-2019;07-08;409.51
25-06-2019;08-09;418.91
25-06-2019;09-10;387.53
25-06-2019;10-11;385.67
25-06-2019;11-12;388.35
25-06-2019;12-13;371.95
25-06-2019;13-14;357.2
25-06-2019;14-15;348.18
25-06-2019;15-16;345.35
25-06-2019;16-17;339.01
25-06-2019;17-18;342.37
25-06-2019;18-19;355.86
25-06-2019;19-20;372.25
25-06-2019;20-21;377.1
25-06-2019;21-22;364.2
25-06-2019;22-23;356.6
25-06-2019;23-00;327.84
26-06-2019;00-01;319.77
26-06-2019;01-02;303.19
26-06-2019;02-03;306.83
26-06-2019;03-04;308.92
26-06-2019;04-05;305.87
26-06-2019;05-06;311.89
26-06-2019;06-07;363.77
26-06-2019;07-08;743.15
26-06-2019;08-09;1072.8
26-06-2019;09-10;741.07
26-06-2019;10-11;742.63
26-06-2019;11-12;597.69
26-06-2019;12-13;557.03
26-06-2019;13-14;515.11
26-06-2019;14-15;531.24
26-06-2019;15-16;448.14
26-06-2019;16-17;355.52
26-06-2019;17-18;371.58
26-06-2019;18-19;387.18
26-06-2019;19-20;407.92
26-06-2019;20-21;396.92
26-06-2019;21-22;378.64
26-06-2019;22-23;376.33
26-06-2019;23-00;330.17
27-06-2019;00-01;321.68
27-06-2019;01-02;312.52
27-06-2019;02-03;310.13
27-06-2019;03-04;309.09
27-06-2019;04-05;300.52
27-06-2019;05-06;323.99
27-06-2019;06-07;378.39
27-06-2019;07-08;433.45
27-06-2019;08-09;515.2
27-06-2019;09-10;535.39
27-06-2019;10-11;532.71
27-06-2019;11-12;602.16
27-06-2019;12-13;450.29
27-06-2019;13-14;447.84
27-06-2019;14-15;445
27-06-2019;15-16;393.66
27-06-2019;16-17;352.23
27-06-2019;17-18;360.8
27-06-2019;18-19;387.18
27-06-2019;19-20;409.91
27-06-2019;20-21;391.95
27-06-2019;21-22;372.72
27-06-2019;22-23;364.6
27-06-2019;23-00;329.36
28-06-2019;00-01;291.24
28-06-2019;01-02;310.46
28-06-2019;02-03;310.16
28-06-2019;03-04;305.69
28-06-2019;04-05;298.02
28-06-2019;05-06;299.81
28-06-2019;06-07;351.14
28-06-2019;07-08;394.58
28-06-2019;08-09;435.85
28-06-2019;09-10;380.57
28-06-2019;10-11;374.39
28-06-2019;11-12;370.66
28-06-2019;12-13;367.61
28-06-2019;13-14;366.64
28-06-2019;14-15;361.5
28-06-2019;15-16;354.57
28-06-2019;16-17;343.62
28-06-2019;17-18;357.25
28-06-2019;18-19;364.63
28-06-2019;19-20;372.38
28-06-2019;20-21;364.48
28-06-2019;21-22;334.83
28-06-2019;22-23;342.28
28-06-2019;23-00;308.9
29-06-2019;00-01;290.55
29-06-2019;01-02;282.28
29-06-2019;02-03;268.35
29-06-2019;03-04;253.15
29-06-2019;04-05;253
29-06-2019;05-06;286.6
29-06-2019;06-07;333.98
29-06-2019;07-08;390.31
29-06-2019;08-09;416.23
29-06-2019;09-10;369.37
29-06-2019;10-11;368.4
29-06-2019;11-12;365.72
29-06-2019;12-13;359.16
29-06-2019;13-14;355.66
29-06-2019;14-15;350.75
29-06-2019;15-16;345.9
29-06-2019;16-17;343.97
29-06-2019;17-18;326.24
29-06-2019;18-19;351.86
29-06-2019;19-20;379.73
29-06-2019;20-21;370.49
29-06-2019;21-22;362.52
29-06-2019;22-23;372.43
29-06-2019;23-00;330.41
30-06-2019;00-01;323.61
30-06-2019;01-02;320.85
30-06-2019;02-03;322.19
30-06-2019;03-04;299.69
30-06-2019;04-05;302.96
30-06-2019;05-06;321.75
30-06-2019;06-07;333.75
30-06-2019;07-08;343.06
30-06-2019;08-09;360.43
30-06-2019;09-10;349.92
30-06-2019;10-11;359.38
30-06-2019;11-12;357.15
30-06-2019;12-13;354.02
30-06-2019;13-14;345.37
30-06-2019;14-15;341.5
30-06-2019;15-16;338.66
30-06-2019;16-17;338.52
30-06-2019;17-18;345.6
30-06-2019;18-19;354.91
30-06-2019;19-20;361.77
30-06-2019;20-21;358.94
30-06-2019;21-22;354.09
30-06-2019;22-23;356.25
30-06-2019;23-00;338.74
01-07-2019;00-01;343.34
01-07-2019;01-02;331.49
01-07-2019;02-03;321.29
01-07-2019;03-04;315.62
01-07-2019;04-05;313.39
01-07-2019;05-06;315.4
01-07-2019;06-07;329.04
01-07-2019;07-08;335.44
01-07-2019;08-09;338.42
01-07-2019;09-10;339.54
01-07-2019;10-11;342.52
01-07-2019;11-12;342.97
01-07-2019;12-13;342.9
01-07-2019;13-14;341.4
01-07-2019;14-15;339.84
01-07-2019;15-16;342.75
01-07-2019;16-17;342.15
01-07-2019;17-18;344.61
01-07-2019;18-19;348.63
01-07-2019;19-20;360.4
01-07-2019;20-21;370.09
01-07-2019;21-22;344.83
01-07-2019;22-23;357.95
01-07-2019;23-00;354.37
02-07-2019;00-01;355.41
02-07-2019;01-02;344.31
02-07-2019;02-03;342.08
02-07-2019;03-04;338.2
02-07-2019;04-05;329.93
02-07-2019;05-06;298.93
02-07-2019;06-07;368.75
02-07-2019;07-08;416.88
02-07-2019;08-09;409.21
02-07-2019;09-10;388.5
02-07-2019;10-11;378.66
02-07-2019;11-12;378.44
02-07-2019;12-13;379.63
02-07-2019;13-14;379.26
02-07-2019;14-15;379.55
02-07-2019;15-16;377.17
02-07-2019;16-17;373.97
02-07-2019;17-18;388.42
02-07-2019;18-19;412.64
02-07-2019;19-20;448.4
02-07-2019;20-21;439.76
02-07-2019;21-22;409.51
02-07-2019;22-23;387.23
02-07-2019;23-00;359.81
03-07-2019;00-01;314.65
03-07-2019;01-02;308.76
03-07-2019;02-03;336.63
03-07-2019;03-04;333.57
03-07-2019;04-05;320.53
03-07-2019;05-06;329.33
03-07-2019;06-07;374.33
03-07-2019;07-08;432.15
03-07-2019;08-09;450.03
03-07-2019;09-10;416.87
03-07-2019;10-11;398.25
03-07-2019;11-12;386.85
03-07-2019;12-13;391.76
03-07-2019;13-14;401.52
03-07-2019;14-15;398.69
03-07-2019;15-16;392.73
03-07-2019;16-17;379.69
03-07-2019;17-18;394.82
03-07-2019;18-19;416.8
03-07-2019;19-20;459.49
03-07-2019;20-21;469.62
03-07-2019;21-22;447.12
03-07-2019;22-23;409.05
03-07-2019;23-00;374.63
04-07-2019;00-01;357.65
04-07-2019;01-02;344.46
04-07-2019;02-03;341.26
04-07-2019;03-04;342.9
04-07-2019;04-05;338.57
04-07-2019;05-06;344.68
04-07-2019;06-07;391.55
04-07-2019;07-08;446.91
04-07-2019;08-09;466.73
04-07-2019;09-10;432.61
04-07-2019;10-11;431.56
04-07-2019;11-12;426.87
04-07-2019;12-13;402.58
04-07-2019;13-14;399.67
04-07-2019;14-15;399.9
04-07-2019;15-16;401.91
04-07-2019;16-17;402.13
04-07-2019;17-18;409.43
04-07-2019;18-19;431.93
04-07-2019;19-20;449.89
04-07-2019;20-21;446.54
04-07-2019;21-22;432.23
04-07-2019;22-23;413.46
04-07-2019;23-00;379.48
05-07-2019;00-01;366.08
05-07-2019;01-02;338.88
05-07-2019;02-03;330.16
05-07-2019;03-04;351.25
05-07-2019;04-05;352.74
05-07-2019;05-06;354.45
05-07-2019;06-07;386.64
05-07-2019;07-08;430.01
05-07-2019;08-09;456.09
05-07-2019;09-10;454.08
05-07-2019;10-11;465.03
05-07-2019;11-12;477.4
05-07-2019;12-13;475.98
05-07-2019;13-14;389.33
05-07-2019;14-15;387.91
05-07-2019;15-16;386.27
05-07-2019;16-17;387.61
05-07-2019;17-18;394.69
05-07-2019;18-19;408.55
05-07-2019;19-20;412.87
05-07-2019;20-21;410.56
05-07-2019;21-22;400.8
05-07-2019;22-23;387.83
05-07-2019;23-00;374.12
06-07-2019;00-01;360.52
06-07-2019;01-02;320.21
06-07-2019;02-03;313.36
06-07-2019;03-04;328.48
06-07-2019;04-05;312.91
06-07-2019;05-06;312.31
06-07-2019;06-07;370.2
06-07-2019;07-08;409.84
06-07-2019;08-09;416.62
06-07-2019;09-10;416.91
06-07-2019;10-11;416.76
06-07-2019;11-12;408.87
06-07-2019;12-13;382.57
06-07-2019;13-14;373.85
06-07-2019;14-15;367.37
06-07-2019;15-16;372.14
06-07-2019;16-17;371.91
06-07-2019;17-18;317.9
06-07-2019;18-19;357.46
06-07-2019;19-20;375.64
06-07-2019;20-21;373.78
06-07-2019;21-22;369.53
06-07-2019;22-23;372.44
06-07-2019;23-00;346.43
07-07-2019;00-01;355.55
07-07-2019;01-02;312.26
07-07-2019;02-03;291.24
07-07-2019;03-04;291.24
07-07-2019;04-05;283.56
07-07-2019;05-06;273.65
07-07-2019;06-07;291.24
07-07-2019;07-08;308.53
07-07-2019;08-09;324.1
07-07-2019;09-10;296.75
07-07-2019;10-11;198.08
07-07-2019;11-12;165.89
07-07-2019;12-13;201.59
07-07-2019;13-14;201.21
07-07-2019;14-15;17.44
07-07-2019;15-16;88.91
07-07-2019;16-17;263.22
07-07-2019;17-18;359.88
07-07-2019;18-19;363.83
07-07-2019;19-20;362.93
07-07-2019;20-21;360.92
07-07-2019;21-22;358.53
07-07-2019;22-23;358.31
07-07-2019;23-00;359.58
08-07-2019;00-01;357.97
08-07-2019;01-02;343.51
08-07-2019;02-03;335.83
08-07-2019;03-04;335.53
08-07-2019;04-05;335.91
08-07-2019;05-06;351.11
08-07-2019;06-07;360.8
08-07-2019;07-08;361.92
08-07-2019;08-09;366.99
08-07-2019;09-10;368.18
08-07-2019;10-11;373.4
08-07-2019;11-12;374.66
08-07-2019;12-13;374.36
08-07-2019;13-14;372.8
08-07-2019;14-15;371.08
08-07-2019;15-16;369.45
08-07-2019;16-17;370.34
08-07-2019;17-18;372.13
08-07-2019;18-19;374.36
08-07-2019;19-20;375.85
08-07-2019;20-21;376.45
08-07-2019;21-22;374.66
08-07-2019;22-23;378.84
08-07-2019;23-00;372.2
09-07-2019;00-01;319.58
09-07-2019;01-02;304.08
09-07-2019;02-03;298.79
09-07-2019;03-04;296.11
09-07-2019;04-05;297.15
09-07-2019;05-06;317.5
09-07-2019;06-07;373.69
09-07-2019;07-08;398.88
09-07-2019;08-09;401.42
09-07-2019;09-10;391.43
09-07-2019;10-11;373.47
09-07-2019;11-12;379.8
09-07-2019;12-13;379.95
09-07-2019;13-14;380.62
09-07-2019;14-15;379.36
09-07-2019;15-16;377.94
09-07-2019;16-17;378.17
09-07-2019;17-18;369.67
09-07-2019;18-19;392.1
09-07-2019;19-20;395.46
09-07-2019;20-21;393
09-07-2019;21-22;387.11
09-07-2019;22-23;389.2
09-07-2019;23-00;367.95
10-07-2019;00-01;327.8
10-07-2019;01-02;322.73
10-07-2019;02-03;347.7
10-07-2019;03-04;340.62
10-07-2019;04-05;310.81
10-07-2019;05-06;331.97
10-07-2019;06-07;377.22
10-07-2019;07-08;423.5
10-07-2019;08-09;434.83
10-07-2019;09-10;439.01
10-07-2019;10-11;435.35
10-07-2019;11-12;434.24
10-07-2019;12-13;427.23
10-07-2019;13-14;424.99
10-07-2019;14-15;417.17
10-07-2019;15-16;411.06
10-07-2019;16-17;405.24
10-07-2019;17-18;417.39
10-07-2019;18-19;425.22
10-07-2019;19-20;428.57
10-07-2019;20-21;417.99
10-07-2019;21-22;408.07
10-07-2019;22-23;417.32
10-07-2019;23-00;377.81
11-07-2019;00-01;339.15
11-07-2019;01-02;330.95
11-07-2019;02-03;358.9
11-07-2019;03-04;357.71
11-07-2019;04-05;352.34
11-07-2019;05-06;345.86
11-07-2019;06-07;383.42
11-07-2019;07-08;424.79
11-07-2019;08-09;428.67
11-07-2019;09-10;430.46
11-07-2019;10-11;424.42
11-07-2019;11-12;422.56
11-07-2019;12-13;417.34
11-07-2019;13-14;409.88
11-07-2019;14-15;404.67
11-07-2019;15-16;400.05
11-07-2019;16-17;392.52
11-07-2019;17-18;411.67
11-07-2019;18-19;424.2
11-07-2019;19-20;430.61
11-07-2019;20-21;423.75
11-07-2019;21-22;413.98
11-07-2019;22-23;414.8
11-07-2019;23-00;384.47
12-07-2019;00-01;363.54
12-07-2019;01-02;343.64
12-07-2019;02-03;365.93
12-07-2019;03-04;365.48
12-07-2019;04-05;362.5
12-07-2019;05-06;343.04
12-07-2019;06-07;380.54
12-07-2019;07-08;431.9
12-07-2019;08-09;439.05
12-07-2019;09-10;424.67
12-07-2019;10-11;434.65
12-07-2019;11-12;434.58
12-07-2019;12-13;421.24
12-07-2019;13-14;409.38
12-07-2019;14-15;405.88
12-07-2019;15-16;404.17
12-07-2019;16-17;398.5
12-07-2019;17-18;413.26
12-07-2019;18-19;419.82
12-07-2019;19-20;437.11
12-07-2019;20-21;425.41
12-07-2019;21-22;416.84
12-07-2019;22-23;408.86
12-07-2019;23-00;381.36
13-07-2019;00-01;367.67
13-07-2019;01-02;327.34
13-07-2019;02-03;371.54
13-07-2019;03-04;365.8
13-07-2019;04-05;361.03
13-07-2019;05-06;352.76
13-07-2019;06-07;386.08
13-07-2019;07-08;430.06
13-07-2019;08-09;432.22
13-07-2019;09-10;421.41
13-07-2019;10-11;410.01
13-07-2019;11-12;404.12
13-07-2019;12-13;403.37
13-07-2019;13-14;402.93
13-07-2019;14-15;398.16
13-07-2019;15-16;396.37
13-07-2019;16-17;392.79
13-07-2019;17-18;392.34
13-07-2019;18-19;416.34
13-07-2019;19-20;431.18
13-07-2019;20-21;410.16
13-07-2019;21-22;405.54
13-07-2019;22-23;406.06
13-07-2019;23-00;386.08
14-07-2019;00-01;388.06
14-07-2019;01-02;372.78
14-07-2019;02-03;359.29
14-07-2019;03-04;337.74
14-07-2019;04-05;351.9
14-07-2019;05-06;359.58
14-07-2019;06-07;321.04
14-07-2019;07-08;375.54
14-07-2019;08-09;391.49
14-07-2019;09-10;392.98
14-07-2019;10-11;392.61
14-07-2019;11-12;392.39
14-07-2019;12-13;387.99
14-07-2019;13-14;385.23
14-07-2019;14-15;383.07
14-07-2019;15-16;380.83
14-07-2019;16-17;310.15
14-07-2019;17-18;363.24
14-07-2019;18-19;395.3
14-07-2019;19-20;408.27
14-07-2019;20-21;416.17
14-07-2019;21-22;404.24
14-07-2019;22-23;410.13
14-07-2019;23-00;390.67
15-07-2019;00-01;371.4
15-07-2019;01-02;355.15
15-07-2019;02-03;335.55
15-07-2019;03-04;316.16
15-07-2019;04-05;315.27
15-07-2019;05-06;316.09
15-07-2019;06-07;309.3
15-07-2019;07-08;370.73
15-07-2019;08-09;379.08
15-07-2019;09-10;384.82
15-07-2019;10-11;390.19
15-07-2019;11-12;390.41
15-07-2019;12-13;390.41
15-07-2019;13-14;387.21
15-07-2019;14-15;386.24
15-07-2019;15-16;385.05
15-07-2019;16-17;387.88
15-07-2019;17-18;391.16
15-07-2019;18-19;385.57
15-07-2019;19-20;404.43
15-07-2019;20-21;415.83
15-07-2019;21-22;416.73
15-07-2019;22-23;420.38
15-07-2019;23-00;397.05
16-07-2019;00-01;377.07
16-07-2019;01-02;326.9
16-07-2019;02-03;357.09
16-07-2019;03-04;355.75
16-07-2019;04-05;354.41
16-07-2019;05-06;344.34
16-07-2019;06-07;395.48
16-07-2019;07-08;433.06
16-07-2019;08-09;442.82
16-07-2019;09-10;438.87
16-07-2019;10-11;428.13
16-07-2019;11-12;430.45
16-07-2019;12-13;418.29
16-07-2019;13-14;409.57
16-07-2019;14-15;413.45
16-07-2019;15-16;413.08
16-07-2019;16-17;416.8
16-07-2019;17-18;427.61
16-07-2019;18-19;442.37
16-07-2019;19-20;468.32
16-07-2019;20-21;441.48
16-07-2019;21-22;424.33
16-07-2019;22-23;425.53
16-07-2019;23-00;386.46
17-07-2019;00-01;346.82
17-07-2019;01-02;331.31
17-07-2019;02-03;358.08
17-07-2019;03-04;356.14
17-07-2019;04-05;335.86
17-07-2019;05-06;343.54
17-07-2019;06-07;389.17
17-07-2019;07-08;432.11
17-07-2019;08-09;443.14
17-07-2019;09-10;432.18
17-07-2019;10-11;417.87
17-07-2019;11-12;417.5
17-07-2019;12-13;402.44
17-07-2019;13-14;400.13
17-07-2019;14-15;399.83
17-07-2019;15-16;400.87
17-07-2019;16-17;400.13
17-07-2019;17-18;400.8
17-07-2019;18-19;418.84
17-07-2019;19-20;436.58
17-07-2019;20-21;424.5
17-07-2019;21-22;411.61
17-07-2019;22-23;405.87
17-07-2019;23-00;382.61
18-07-2019;00-01;328.31
18-07-2019;01-02;314.82
18-07-2019;02-03;357.09
18-07-2019;03-04;345.01
18-07-2019;04-05;313.55
18-07-2019;05-06;356.94
18-07-2019;06-07;370.06
18-07-2019;07-08;400.18
18-07-2019;08-09;416.95
18-07-2019;09-10;403.46
18-07-2019;10-11;400.18
18-07-2019;11-12;400.25
18-07-2019;12-13;399.51
18-07-2019;13-14;399.73
18-07-2019;14-15;398.32
18-07-2019;15-16;397.87
18-07-2019;16-17;361.49
18-07-2019;17-18;400.18
18-07-2019;18-19;411.96
18-07-2019;19-20;432.16
18-07-2019;20-21;423.96
18-07-2019;21-22;411.06
18-07-2019;22-23;402.79
18-07-2019;23-00;371.85
19-07-2019;00-01;321.16
19-07-2019;01-02;317.58
19-07-2019;02-03;310.87
19-07-2019;03-04;310.87
19-07-2019;04-05;308.56
19-07-2019;05-06;320.93
19-07-2019;06-07;380.57
19-07-2019;07-08;419.86
19-07-2019;08-09;432.24
19-07-2019;09-10;417.1
19-07-2019;10-11;403.16
19-07-2019;11-12;395.33
19-07-2019;12-13;396.9
19-07-2019;13-14;395.04
19-07-2019;14-15;395.18
19-07-2019;15-16;391.46
19-07-2019;16-17;393.1
19-07-2019;17-18;411.96
19-07-2019;18-19;432.31
19-07-2019;19-20;442.67
19-07-2019;20-21;435.89
19-07-2019;21-22;428.88
19-07-2019;22-23;418.59
19-07-2019;23-00;386.91
20-07-2019;00-01;363.9
20-07-2019;01-02;339.9
20-07-2019;02-03;331.63
20-07-2019;03-04;358.69
20-07-2019;04-05;346.01
20-07-2019;05-06;340.57
20-07-2019;06-07;391.11
20-07-2019;07-08;429.42
20-07-2019;08-09;431.81
20-07-2019;09-10;432.18
20-07-2019;10-11;425.33
20-07-2019;11-12;422.57
20-07-2019;12-13;410.72
20-07-2019;13-14;403.04
20-07-2019;14-15;402.74
20-07-2019;15-16;410.42
20-07-2019;16-17;417.95
20-07-2019;17-18;431.66
20-07-2019;18-19;436.06
20-07-2019;19-20;439.41
20-07-2019;20-21;432.18
20-07-2019;21-22;418.17
20-07-2019;22-23;417.57
20-07-2019;23-00;391.86
21-07-2019;00-01;375.08
21-07-2019;01-02;334.39
21-07-2019;02-03;366.51
21-07-2019;03-04;365.4
21-07-2019;04-05;358.24
21-07-2019;05-06;365.25
21-07-2019;06-07;376.57
21-07-2019;07-08;387.6
21-07-2019;08-09;401.02
21-07-2019;09-10;410.19
21-07-2019;10-11;410.56
21-07-2019;11-12;411.23
21-07-2019;12-13;407.8
21-07-2019;13-14;400.8
21-07-2019;14-15;396.92
21-07-2019;15-16;394.09
21-07-2019;16-17;392.97
21-07-2019;17-18;395.88
21-07-2019;18-19;410.04
21-07-2019;19-20;411.53
21-07-2019;20-21;409.59
21-07-2019;21-22;407.5
21-07-2019;22-23;406.09
21-07-2019;23-00;390.81
22-07-2019;00-01;392.89
22-07-2019;01-02;381.12
22-07-2019;02-03;374.78
22-07-2019;03-04;371.8
22-07-2019;04-05;359.8
22-07-2019;05-06;364.87
22-07-2019;06-07;373.44
22-07-2019;07-08;383.35
22-07-2019;08-09;390.95
22-07-2019;09-10;394.08
22-07-2019;10-11;398.48
22-07-2019;11-12;400.27
22-07-2019;12-13;396.17
22-07-2019;13-14;394.68
22-07-2019;14-15;392.52
22-07-2019;15-16;391.25
22-07-2019;16-17;392.15
22-07-2019;17-18;393.19
22-07-2019;18-19;390.28
22-07-2019;19-20;410.93
22-07-2019;20-21;424.41
22-07-2019;21-22;423.67
22-07-2019;22-23;423.15
22-07-2019;23-00;393.86
23-07-2019;00-01;386.11
23-07-2019;01-02;374.11
23-07-2019;02-03;357.34
23-07-2019;03-04;351.01
23-07-2019;04-05;332.97
23-07-2019;05-06;353.62
23-07-2019;06-07;395.42
23-07-2019;07-08;439.32
23-07-2019;08-09;446.7
23-07-2019;09-10;440.06
23-07-2019;10-11;432.16
23-07-2019;11-12;432.09
23-07-2019;12-13;426.8
23-07-2019;13-14;423.74
23-07-2019;14-15;411.82
23-07-2019;15-16;411.37
23-07-2019;16-17;415.99
23-07-2019;17-18;431.57
23-07-2019;18-19;446.47
23-07-2019;19-20;457.95
23-07-2019;20-21;447.89
23-07-2019;21-22;439.84
23-07-2019;22-23;432.09
23-07-2019;23-00;402.06
24-07-2019;00-01;379.15
24-07-2019;01-02;353.74
24-07-2019;02-03;369.39
24-07-2019;03-04;365.74
24-07-2019;04-05;347.03
24-07-2019;05-06;353.37
24-07-2019;06-07;402.18
24-07-2019;07-08;451.81
24-07-2019;08-09;468.72
24-07-2019;09-10;456.95
24-07-2019;10-11;443.91
24-07-2019;11-12;435.64
24-07-2019;12-13;427.81
24-07-2019;13-14;412.54
24-07-2019;14-15;416.71
24-07-2019;15-16;429.75
24-07-2019;16-17;433.63
24-07-2019;17-18;460.97
24-07-2019;18-19;478.19
24-07-2019;19-20;488.17
24-07-2019;20-21;478.56
24-07-2019;21-22;476.1
24-07-2019;22-23;450.39
24-07-2019;23-00;409.18
25-07-2019;00-01;399.64
25-07-2019;01-02;377.44
25-07-2019;02-03;365.67
25-07-2019;03-04;374.83
25-07-2019;04-05;363.73
25-07-2019;05-06;370.96
25-07-2019;06-07;415.07
25-07-2019;07-08;469.08
25-07-2019;08-09;484.28
25-07-2019;09-10;484.8
25-07-2019;10-11;468.86
25-07-2019;11-12;457.68
25-07-2019;12-13;437.05
25-07-2019;13-14;419.24
25-07-2019;14-15;420.36
25-07-2019;15-16;431.76
25-07-2019;16-17;435.63
25-07-2019;17-18;457.46
25-07-2019;18-19;490.24
25-07-2019;19-20;498.44
25-07-2019;20-21;487.64
25-07-2019;21-22;479.59
25-07-2019;22-23;462.08
25-07-2019;23-00;405.53
26-07-2019;00-01;372.7
26-07-2019;01-02;360.63
26-07-2019;02-03;353.92
26-07-2019;03-04;359.88
26-07-2019;04-05;345.35
26-07-2019;05-06;352.73
26-07-2019;06-07;389.54
26-07-2019;07-08;452.8
26-07-2019;08-09;477.46
26-07-2019;09-10;469.11
26-07-2019;10-11;447.06
26-07-2019;11-12;444.6
26-07-2019;12-13;390.66
26-07-2019;13-14;407.5
26-07-2019;14-15;407.64
26-07-2019;15-16;421.95
26-07-2019;16-17;413.16
26-07-2019;17-18;429.1
26-07-2019;18-19;454.51
26-07-2019;19-20;461.59
26-07-2019;20-21;451.61
26-07-2019;21-22;445.57
26-07-2019;22-23;404.74
26-07-2019;23-00;351.39
27-07-2019;00-01;353.97
27-07-2019;01-02;374.53
27-07-2019;02-03;358.51
27-07-2019;03-04;355.9
27-07-2019;04-05;333.25
27-07-2019;05-06;350.39
27-07-2019;06-07;391.3
27-07-2019;07-08;453.9
27-07-2019;08-09;462.09
27-07-2019;09-10;455.24
27-07-2019;10-11;438.99
27-07-2019;11-12;435.71
27-07-2019;12-13;410.15
27-07-2019;13-14;387.65
27-07-2019;14-15;391.6
27-07-2019;15-16;376.77
27-07-2019;16-17;402.92
27-07-2019;17-18;432.36
27-07-2019;18-19;447.78
27-07-2019;19-20;456.13
27-07-2019;20-21;407.4
27-07-2019;21-22;406.2
27-07-2019;22-23;395.17
27-07-2019;23-00;378.93
28-07-2019;00-01;343.4
28-07-2019;01-02;329.62
28-07-2019;02-03;335.65
28-07-2019;03-04;321.05
28-07-2019;04-05;314.72
28-07-2019;05-06;331.26
28-07-2019;06-07;350.56
28-07-2019;07-08;371.42
28-07-2019;08-09;388.03
28-07-2019;09-10;395.48
28-07-2019;10-11;396.15
28-07-2019;11-12;388.7
28-07-2019;12-13;388.48
28-07-2019;13-14;382.59
28-07-2019;14-15;365.83
28-07-2019;15-16;377.15
28-07-2019;16-17;378.79
28-07-2019;17-18;379.09
28-07-2019;18-19;383.41
28-07-2019;19-20;393.99
28-07-2019;20-21;393.69
28-07-2019;21-22;395.56
28-07-2019;22-23;398.24
28-07-2019;23-00;376.93
29-07-2019;00-01;353.13
29-07-2019;01-02;348.21
29-07-2019;02-03;335.54
29-07-2019;03-04;328.17
29-07-2019;04-05;327.05
29-07-2019;05-06;327.94
29-07-2019;06-07;348.88
29-07-2019;07-08;358.19
29-07-2019;08-09;373.98
29-07-2019;09-10;381.06
29-07-2019;10-11;382.78
29-07-2019;11-12;381.81
29-07-2019;12-13;380.99
29-07-2019;13-14;380.84
29-07-2019;14-15;381.51
29-07-2019;15-16;382.85
29-07-2019;16-17;382.85
29-07-2019;17-18;373.84
29-07-2019;18-19;377.93
29-07-2019;19-20;415.41
29-07-2019;20-21;427.85
29-07-2019;21-22;431.65
29-07-2019;22-23;405.5
29-07-2019;23-00;395.07
30-07-2019;00-01;371.53
30-07-2019;01-02;347.02
30-07-2019;02-03;335.54
30-07-2019;03-04;337.85
30-07-2019;04-05;333.83
30-07-2019;05-06;335.54
30-07-2019;06-07;391.57
30-07-2019;07-08;441.11
30-07-2019;08-09;454.37
30-07-2019;09-10;455.04
30-07-2019;10-11;427.33
30-07-2019;11-12;425.09
30-07-2019;12-13;416.52
30-07-2019;13-14;405.8
30-07-2019;14-15;401.55
30-07-2019;15-16;406.32
30-07-2019;16-17;416.75
30-07-2019;17-18;457.8
30-07-2019;18-19;467.85
30-07-2019;19-20;481.49
30-07-2019;20-21;472.77
30-07-2019;21-22;462.34
30-07-2019;22-23;449.75
30-07-2019;23-00;383.37
31-07-2019;00-01;350.31
31-07-2019;01-02;342.56
31-07-2019;02-03;373.93
31-07-2019;03-04;370.13
31-07-2019;04-05;338.02
31-07-2019;05-06;343.24
31-07-2019;06-07;386.75
31-07-2019;07-08;465.49
31-07-2019;08-09;490.01
31-07-2019;09-10;490.97
31-07-2019;10-11;462.14
31-07-2019;11-12;452.46
31-07-2019;12-13;422.06
31-07-2019;13-14;405.74
31-07-2019;14-15;393.9
31-07-2019;15-16;395.61
31-07-2019;16-17;402.47
31-07-2019;17-18;454.54
31-07-2019;18-19;484.72
31-07-2019;19-20;491.42
31-07-2019;20-21;486.65
31-07-2019;21-22;486.65
31-07-2019;22-23;474.44
31-07-2019;23-00;394.34
01-08-2019;00-01;351.11
01-08-2019;01-02;369.81
01-08-2019;02-03;365.56
01-08-2019;03-04;362.36
01-08-2019;04-05;357.14
01-08-2019;05-06;371.75
01-08-2019;06-07;368.02
01-08-2019;07-08;438.27
01-08-2019;08-09;450.86
01-08-2019;09-10;461.89
01-08-2019;10-11;450.19
01-08-2019;11-12;440.28
01-08-2019;12-13;433.73
01-08-2019;13-14;430.6
01-08-2019;14-15;432.01
01-08-2019;15-16;432.09
01-08-2019;16-17;433.88
01-08-2019;17-18;469.56
01-08-2019;18-19;484.24
01-08-2019;19-20;490.72
01-08-2019;20-21;476.79
01-08-2019;21-22;473.73
01-08-2019;22-23;465.91
01-08-2019;23-00;400.58
02-08-2019;00-01;355.93
02-08-2019;01-02;372.85
02-08-2019;02-03;369.42
02-08-2019;03-04;367.04
02-08-2019;04-05;361.9
02-08-2019;05-06;348.78
02-08-2019;06-07;395.35
02-08-2019;07-08;463.53
02-08-2019;08-09;481.78
